Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,34.18858777,38.47006914,39.98572778,46.78631843,44.26679366,31.1316203,33.20791806,41.90650735,43.78779478,48.79865967,54.52945335,46.91171733,49.1254312,38.26287155,64.68262293,67.46752471,37.07032416,50.32315395,63.60909023,55.08023526,46.97050272,47.77360999,55.01437562,41.58630061,50.763779,46.8104329,42.3601715,60.89989786,50.28654212,67.67764754,54.87335091,48.01758272,41.18439956,43.27161881,44.84511204,48.42766402,49.54120054,54.11643135,52.76796864,53.76139051,55.32758617,57.54316616,38.15240855,38.467143,36.82159694,,
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,119.4971412,97.28915663,101.0305275,75.16280985,74.6635798,75.14126828,44.81591198,56.33473586,80.79126465,95.95948402,79.16864834,91.88949249,101.1819286,93.79352964,99.48808168,99.68477421,,,333.5891344,434.1800622,381.2578619,240.6556747,259.5157762,153.0625691,201.24208,246.7072664,265.9829685,228.4037919,203.3438721,243.2750294,184.4745304,189.591383,191.8706153,354.9740606,504.8836747,399.9873522,531.7374352,412.1198257,334.1331018,351.1057158,251.1257448,307.0159022,245.9963184,131.0244718,154.8783383,172.2271504,136.9827253,188.8534399,176.0174589,164.187242,163.1294218,164.2011981,162.0499252,178.3364389,
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,24.67103115,24.51897022,25.39695776,26.73306329,26.92635254,27.99839293,28.64387132,27.39317156,26.72939399,27.14721438,23.10994329,23.31919994,25.31766417,31.73035071,35.47690681,35.32299071,34.87869224,34.66158369,33.13659566,35.53221171,44.5858238,47.14033547,41.85153238,41.17554239,40.89848538,40.38797571,42.65204496,42.31835696,39.61323472,40.78385531,40.12830713,38.59278732,38.82259294,37.02589861,36.16312189,37.1078808,37.49623344,39.27422875,42.26828025,47.37759844,58.41567754,56.13996927,50.34899626,48.19005372,49.8984416,50.90086412,52.85023864,57.52437422,59.32971572,47.74384654,52.82909793,57.84462004,61.81776664,63.98078881,67.93031175,60.40030594,
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,111.7593943,109.1128413,124.0955309,126.7274982,134.2604298,123.1720597,109.4521901,102.5666902,111.7658954,126.4768665,116.8165308,112.0142903,100.6466416,105.213691,102.4392862,94.69496804,117.1185437,110.24618,100.0737265,110.2317864,113.68329,120.47381,127.5805625,104.9652601,91.71777982,82.30610846,83.07660656,86.26971275,78.37998704,80.84282078,86.43750977,81.42060987,72.34960498,75.79402817,78.99905791,78.36096966,78.83998919,72.50737265,68.68610375,
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,27.1751655,25.4481309,25.20986359,30.21856193,33.47702513,36.39777951,38.07435105,35.72067423,35.15057436,35.23376677,36.34978992,35.98347441,37.44348736,41.086718,48.07211919,45.25631531,49.15584042,50.7125262,48.73818078,47.19960458,47.10548695,40.69125737,33.47481818,27.546959,28.1531148,24.93224559,30.64401925,38.14296343,38.03991399,39.78154615,45.86948547,39.52025622,45.36224907,43.77892815,42.3708927,44.68943034,40.39295296,41.55195116,44.42373996,46.36050685,49.1455879,69.54454922,66.03186001,65.9596499,69.07811715,66.04865509,66.81818653,67.89849734,64.12522756,57.1059931,62.11493226,63.98419583,60.98247455,58.54834136,56.71791511,51.33340339,
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,105.688828,105.0533584,101.5260323,109.0607368,110.6319257,112.9103448,115.149177,117.234893,113.3841132,114.6811071,113.4615385,113.1005141,116.2356082,121.0763027,134.7648476,149.7852632,157.0812428,141.9756379,126.1812732,129.0325013,174.9270491,161.2335793,122.8630705,110.4564033,95.52013857,109.9692308,99.51613362,170.3309246,131.5611438,139.8741659,142.566234,233.9412843,280.3610353,254.6058377,222.8819877,213.3271662,211.3375313,209.13667,203.8431752,201.0593128,206.768601,206.4120419,198.2326313,189.6047357,201.4506314,203.8293896,128.0421559,129.1463037,138.5918443,124.9717996,131.2968405,140.7746656,145.2600758,130.2001205,132.7337382,120.528474,
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,27.05780891,26.43178596,26.04366688,26.2395414,26.36344207,26.94257995,27.4914655,27.33731761,29.20941239,30.14562938,30.18038499,30.15878051,30.15893532,33.31687039,38.6955104,36.37627743,37.77922826,38.00738204,37.37362883,39.72575589,42.68996082,43.07721994,41.67402131,40.87965389,42.72370062,42.07628887,38.79001875,39.06978597,39.86954667,40.99335499,41.00762939,40.67053033,40.27281797,39.96415192,41.55546959,44.17643738,44.73428706,46.73546174,47.04456919,47.3961583,51.8859955,50.63814428,49.40571165,49.60005761,52.42537809,54.73153061,57.82090638,59.12302387,61.63493658,53.37654221,58.71429472,62.70931774,63.2284691,63.17845095,63.17222537,60.32645224,
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,175.7126659,153.0392319,150.8236413,147.4379268,147.3101744,141.0879381,155.3493908,156.6009693,175.0438517,181.1133405,178.6722064,174.5099509,160.8325831,164.5292424,168.4758679,161.2071225,168.2041295,160.1904918,170.1545779,177.9707341,178.383083,183.6298379,171.2395092,189.958625,205.1352713,204.3088075,209.499727,229.1415254,250.6076262,248.7911838,252.7754415,261.5759927,270.3234919,263.3673108,266.7316432,290.3509901,274.2124389,262.0212325,247.9955262,248.8797352,279.1192679,269.5527809,286.5683733,327.1653077,364.5946806,377.0872975,392.4397563,396.7682686,407.3798512,374.5829579,432.94964,447.0583066,449.9926119,455.2767153,438.759291,399.9555464,
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,44.42127216,44.24480629,44.56479691,46.80643588,47.22100656,54.0843409,58.69624511,59.07038957,62.02844774,58.84730098,62.01936376,60.19151847,57.47198365,65.31507207,76.22039633,70.37366548,71.88427566,74.09404834,76.47059281,79.05840948,81.29383902,69.3385352,54.72705089,55.39486765,57.72823139,54.96634366,54.89037607,48.7898862,55.21565236,65.34739631,77.14764298,72.0975849,68.44680851,78.38600203,89.69925854,91.77753486,98.81916965,98.00394645,100.5011499,97.00114143,120.3921646,115.9430717,117.9974545,122.2482772,135.4617587,136.489768,133.1318351,135.0706349,135.7489552,96.90500602,109.4418382,122.2169026,121.1882158,116.3060492,112.6092346,109.081033,
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,43.38979803,42.51990777,42.77671753,44.82377119,44.10270623,46.16216567,44.78806835,44.73577073,45.91002139,52.88691944,49.57474541,49.08067927,48.28329522,47.23778492,50.58750901,52.53095112,50.69583219,48.10287779,47.13436016,47.53907025,46.10382763,42.44501441,42.88230296,41.96660126,44.24896456,44.08536888,43.57565068,45.30069,44.89238849,53.51433791,54.5655035,54.51886947,52.81001593,53.79833005,52.98877193,57.04977858,56.77538396,60.24939174,63.12620598,66.65925183,67.7338206,65.74876024,67.51416055,68.5991159,60.55494131,66.54903525,68.30716877,68.75282294,66.67014209,65.76454884,62.07208249,
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50587939,67.98899544,75.5462765,65.76340439,66.96769428,76.05694432,80.84477357,83.21899405,85.21914353,84.92487766,84.72784068,86.06567354,85.26845637,84.99464126,72.76179586,75.89763047,81.27321941,82.67557876,85.59630436,90.51233461,96.01720829,
Haiti,HTI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.80749018,32.53768844,48.75226664,31.13363998,37.84772521,40.22424216,36.89473197,36.5207867,41.94847951,46.10982212,48.50291715,48.12821713,63.6809232,59.36375875,56.97979588,59.50411547,52.18163645,56.92246299,58.28430641,80.09117744,76.42395346,70.06806661,71.17297532,71.25001596,69.52355103,
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.41296837,55.48985221,53.61519862,56.5152924,78.45296486,83.36345225,94.93730112,107.4253613,113.9314637,137.2982708,131.0048245,118.2235303,116.8092707,123.4284103,127.8604714,149.7138552,155.9804925,159.0328653,145.5963966,159.2612921,168.3132539,166.9244596,168.6168986,171.2418892,,
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.16941276,18.49721657,16.46358147,17.72151124,16.92630069,16.53031098,17.53686923,16.66080291,16.78526082,16.33570975,17.19777483,17.44132986,18.08440357,20.53179829,25.37336798,24.33626541,23.67702028,23.41217458,22.97908546,25.12349168,27.33359254,27.97198605,26.67275035,26.49755678,27.5607822,29.54665924,28.83453171,30.24394634,31.84866975,33.50640994,35.94367156,36.43338118,45.12555603,40.52928733,43.59481154,43.84325633,42.60375935,44.17317769,45.19208838,46.53509801,50.83348046,49.77369929,51.72467438,55.32359624,59.75623018,61.20943073,61.84829864,60.40155164,60.17825791,50.65437683,54.05387195,56.58353667,55.89946964,54.71318511,53.56829912,50.76907866,
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,19.9860523,19.34415073,17.35728331,18.56309807,17.86834331,17.545104,18.41810845,17.7072283,17.7521441,17.31333362,18.09828857,18.32203464,18.98586729,21.43573929,26.33892712,25.282736,24.70904935,24.52106032,24.07664328,26.22913944,28.55808692,29.07718803,27.60107062,27.24626219,28.13714336,29.99650293,29.18422889,30.70741178,32.14294136,34.26558865,36.71301063,37.21983329,45.36638279,41.09646496,43.93723975,44.56511884,43.47142415,45.12819351,45.90932651,47.0335737,51.38207591,50.52187533,52.20790173,55.82073336,59.75954449,61.40966385,62.20294201,60.9512716,60.84585524,51.44932213,54.60704579,57.32708298,56.49504392,55.1938971,54.07562932,51.71766931,
IDA total,IDA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,33.36759889,32.22212044,31.94404918,31.68281298,31.7477318,32.72539498,35.21302392,41.0553557,39.60382952,40.36082065,41.30960189,40.68752988,43.18175979,47.14466674,45.75736146,41.61167083,38.54279887,36.78365936,36.78030581,33.93498783,37.01394074,36.1281052,45.59275569,47.7197596,48.27620453,48.76990956,49.04662496,48.67343439,54.56115241,55.53988374,58.40171321,55.87139707,53.95714587,58.98665057,60.89301605,58.83891702,62.64262337,59.80502457,64.28951854,67.27958247,69.0050671,70.52242543,62.9717529,62.62509083,68.0057484,65.24878975,62.39708274,61.51677917,66.16128695,
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,32.00854223,30.16512746,30.19572824,28.37109687,29.23086272,30.82079177,35.51279692,42.99474908,43.08300112,42.28382782,44.7975059,43.44272673,46.22366108,50.79562231,49.7117276,44.32436544,39.51757733,37.45722179,38.31235858,34.3720759,39.67518647,37.28911238,53.21104153,56.91120817,57.85756469,58.04567502,56.1767947,51.70512831,59.83055999,61.88366161,68.24234881,63.92113525,60.00788672,66.05486829,70.22134658,64.82931465,71.17150454,63.04314538,65.23859085,71.64929073,73.86045771,75.13070868,66.8012216,63.23759048,70.19096822,65.41658418,61.86400372,61.66927801,,
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,26.93720874,23.61427419,10.92290909,19.02590907,26.08606137,10.95123888,34.25251167,25.1384404,26.11268459,23.45099507,28.42103186,31.10047112,33.60662327,39.66966989,50.25733472,45.03227569,46.05380558,44.03916712,42.61840292,53.11605959,54.38936898,53.06296744,49.36114137,54.2028873,47.66496263,42.65006374,39.97386183,46.33170577,44.86625216,45.69360595,49.06189316,49.89934587,52.84974829,50.52333901,51.87710116,53.95858951,52.26474368,55.99389633,96.18619424,62.94391295,71.43687599,69.7932057,59.07946358,53.61649402,59.76129216,63.98793587,56.65712681,54.82924998,58.56139963,45.51212137,46.70127388,50.18001318,49.5828983,48.63737268,48.05727115,41.93771019,
IDA only,IDX,Trade (% of GDP),NE.TRD.GNFS.ZS,36.45036605,37.04421079,37.07656474,37.39152725,38.29466611,37.2987249,36.03202735,34.79751772,34.38636648,33.78352881,35.16101993,34.44888081,34.76864017,34.89142952,38.97478786,35.82429701,38.27179805,37.50725455,37.68394508,39.75761362,43.15448318,41.39624262,38.61994393,37.46840116,36.05012013,35.11183267,33.36716246,33.54986076,34.63332931,35.78434955,36.55001925,37.12267298,38.00434354,40.91616527,45.3200124,48.7325471,48.52289429,47.53387369,46.98139582,47.27480509,51.1475713,50.54733549,52.34373188,53.39504656,56.29403992,63.18234092,62.23365671,63.10687266,65.01767557,58.39732333,61.89343934,65.53727976,65.0591491,62.99855866,61.34218233,58.1851974,
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,11.1021357,10.08431464,10.02498272,10.01176224,9.248361027,8.372211452,10.62785748,9.809042147,8.826946894,7.611297819,7.529721118,7.537423267,7.603065149,8.778154113,10.66486129,12.08209531,12.58057831,12.43011504,12.68063243,14.66168356,15.11942844,14.25723655,13.88247176,13.45464075,13.76792869,12.67770807,12.00867654,12.36791867,13.25794639,14.90671404,15.2390159,16.69494835,18.11541029,19.31285159,19.73210378,22.47333532,21.55153995,22.22954875,23.29101706,24.38790891,26.43729384,25.54526907,29.00009028,30.06518498,36.85744745,41.30519008,45.29779299,44.87619241,52.26948525,45.47695995,48.30832072,55.62572359,55.75261817,53.62539958,48.79955995,,
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,64.80013725,69.75488497,66.74734992,69.72596742,69.77683598,73.80077756,75.41632623,73.82730133,78.85447921,78.46815715,74.34249728,72.12281631,67.55328448,75.15122307,90.57492507,82.95349185,91.13604754,97.88988603,99.60028939,105.1809857,102.1883087,100.8612773,93.86420653,97.6267959,108.1839247,107.6404407,97.01649079,100.6311609,105.1003537,112.3391262,104.9115797,106.3207832,109.4225347,116.4718513,126.3469769,135.9504116,138.7588094,142.3379883,157.9906243,160.1491758,175.1742669,175.1184384,163.7809218,146.3263741,146.6665996,148.4617452,150.015919,153.4090819,159.8132208,173.6809703,190.2287852,184.5020735,197.2177499,194.0392942,209.0751226,221.9813347,
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,31.23754168,29.59524351,28.17599996,27.7909133,32.72864983,32.62603557,33.90697887,36.95543839,37.99193979,39.07814316,39.66701455,44.42802951,44.45344986,54.09788692,71.4046881,76.11562343,65.43508113,59.88807836,45.69456564,42.80582678,42.48267387,40.31310614,38.06351688,38.73011352,27.93413761,23.17239114,14.1448539,17.88485314,21.58397884,27.93502571,37.0805677,44.19417165,40.39792725,46.04086432,41.6091364,35.14424492,35.22129915,32.64955811,29.22821965,34.88541413,41.25724746,40.53556648,48.17268655,50.67910578,53.08661455,56.05388359,54.68715128,51.51682743,49.90003521,45.42150439,45.73545036,42.20701976,43.09286522,47.26232792,43.06300372,,
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,57.52197286,66.64959016,58.40817817,70.93621399,92.6137199,94.90224694,93.28247187,97.03151139,88.32692034,93.61702128,95.04968074,93.91199358,92.78944843,57.55249188,55.32784914,54.96143034,42.93884794,49.34943182,42.49956258,44.83508837,15.12628182,3.79114097,1.921145633,0.544696684,0.099582362,0.020999232,0.026888483,106.1881699,132.2431605,138.3146012,125.3365956,126.780256,119.7620477,154.2345253,120.2339771,115.7425403,89.65051986,74.09285311,81.05554327,78.68737882,73.49747962,72.17132822,73.60868459,67.58097538,61.20583695,50.41484563,
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,86.83569344,79.68445023,86.61849414,83.51703828,75.58398626,71.19186443,66.71128399,63.91742892,70.97695861,84.3625011,86.29101654,79.50545224,70.2306569,71.55075958,70.9272124,73.27724271,67.17784116,65.14452674,68.52665372,73.07544879,69.40723823,69.14671532,67.55410251,75.50867173,74.38105793,78.55078112,71.69938413,68.06351634,62.99267709,63.3760556,64.52888403,62.43253848,59.34297643,61.00978466,64.91905919,65.95556271,70.37840321,70.36231104,72.18684005,69.85040793,71.94606251,75.71505442,70.55392683,68.99419906,70.75383237,72.8695611,79.43924452,75.89996019,85.20123441,90.6037794,97.26704328,105.2432598,107.9092532,103.3391707,100.9921277,100.3838509,
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,23.03251876,22.7497212,34.52855246,34.65523003,34.10336727,50.77343039,49.61474037,61.11662531,77.64306849,80.04753565,78.60447801,83.88516256,81.74754044,86.32635163,88.43149522,99.9501081,107.8793273,110.1042391,125.5759107,118.9413351,103.1152564,102.4623984,95.8355274,88.79167307,95.71765698,102.929284,91.80602561,96.30382899,83.26184887,82.52974185,80.07578167,75.25267904,74.96877696,81.01202873,80.58113225,62.95957959,61.36097681,60.53003229,59.79722669,67.76396056,71.18785672,64.92556856,68.62368466,70.08719213,78.1581887,81.47741384,81.11252164,81.49113151,77.28753716,63.7885623,67.8110187,71.47356609,72.44686547,64.64225234,62.92469237,59.42347231,
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,25.36059314,25.65545084,25.87554096,26.50846578,25.53170551,26.41623085,27.70560583,27.96178321,28.51409991,30.39060378,30.19125689,30.48944112,31.92053862,34.16914688,40.92796534,37.51526466,41.31855012,41.9379545,41.39498042,43.84465721,43.10444532,45.42094915,43.6417896,40.31309488,42.56591754,42.76802432,36.27442619,35.67180124,35.21888997,37.16651516,36.43326206,33.98244921,35.02089411,37.87529793,40.5793857,45.82498389,42.98283694,44.68174946,45.20998385,44.72517634,50.47451827,50.20822119,48.19841573,46.26864093,47.5436418,49.41381653,53.29227672,55.21364878,54.71800813,45.6091142,52.34559792,55.58298775,56.18488449,55.45829287,56.17277438,57.27513808,
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,71.29296166,68.29472018,67.93863407,68.20501097,72.43504912,70.1468894,73.32141945,72.853019,78.90832595,80.21557369,70.64753722,74.75826575,73.84476409,72.67864411,81.58114116,80.87602218,66.93740049,58.14914051,77.8830182,100.4392831,102.1076407,102.9960994,86.68336532,78.72361467,117.1886535,121.5550355,94.72950844,92.86922788,91.41747235,96.01028042,99.94017194,101.5987888,125.4943267,103.022462,108.7769373,111.3029002,99.0681822,90.99212363,,,,,81.84674,88.15050881,89.31813619,90.48789334,100.7456498,101.2444446,113.5777992,86.89499397,80.93401192,83.91813621,82.15523469,83.40091308,84.5712969,77.06826767,
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,112.1452494,116.0341831,113.2763389,121.4656489,125.7039835,142.1757438,134.9112067,117.1386992,118.6259622,115.9159936,81.83949622,90.77868468,108.1268581,130.4551292,149.453389,137.2616633,131.6358935,130.4890091,118.3087907,124.5854734,131.0429364,120.8948508,109.1959991,104.6173843,110.4885747,109.4357966,114.1901862,115.8615695,134.8196821,146.9127807,141.7478027,145.9927745,144.0172345,114.9594306,117.2581668,121.5139027,120.5114368,114.4328549,113.2970362,97.87182694,
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,21.0109012,20.17956109,18.72175154,18.91419383,19.18499197,19.65267588,19.60882289,19.1036703,19.12537985,19.53611724,19.97665518,20.33823961,18.52762192,19.70107316,27.46488471,25.11158537,25.85627421,24.12497977,20.14189926,23.62584991,27.79480687,28.10742731,27.77349585,25.60439267,26.84113422,24.85131381,18.34718223,17.35219699,17.40198106,18.99054619,19.6672224,18.17618719,17.41268373,15.92398985,16.01493837,16.74969987,18.93944307,20.38760447,19.6888759,18.75638736,20.3060448,20.2578929,21.16392566,22.09029561,24.46337319,27.21757957,31.08646956,33.80276473,35.22831679,25.02483876,29.19016841,31.20104873,31.37659449,35.22010872,38.59669839,36.77593295,
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.3366418,84.63452186,84.18173901,82.52240704,71.27357329,72.3595507,65.20418275,82.57915136,105.6996926,92.84906851,94.03168565,91.46333243,96.4091997,97.76250302,91.4535268,92.1616331,94.29480465,75.76606746,74.1382659,70.28870492,71.2161,63.0018903,63.24898869,53.30369472,
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,64.76585106,63.84712143,62.16296315,60.99571232,62.60164409,62.09317118,63.28443577,57.83734666,58.69817098,57.61735624,60.48964482,63.82846302,55.31490832,56.06284868,74.57340436,64.33526782,64.20610897,66.55196516,67.62354066,57.36417475,65.41679594,64.28018576,58.21573715,54.16270539,58.80389758,55.44543455,55.74138559,47.70276801,49.97498209,53.15637722,57.02091368,55.59769922,52.9308701,72.85848136,71.26612523,71.74574164,57.3121107,54.05711686,48.89724194,48.19227499,53.30904439,55.94683603,55.17267226,54.1322659,59.47700335,64.47886616,55.23648513,53.8947888,57.57859865,50.86364157,54.22744637,60.44867332,55.22209844,51.28022929,51.12491247,44.80677479,
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75373972,71.96110211,83.17820405,74.70633275,73.83020501,71.82612681,87.29577381,84.4771343,94.50929453,99.19944848,89.43062649,73.747112,82.92085665,83.93257766,93.81570133,95.08400463,120.7499818,137.0583878,146.1060822,133.3791532,133.2328505,136.1798404,139.6759378,134.0267856,125.1261811,,
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,35.87443763,31.55555598,36.79653502,38.03921406,30.65693596,24.01315789,20.625,18.99109809,19.30294973,17.50599533,13.53383448,,,,,,,,,,,,,,,,,,,,,,,48.72425778,64.46803195,77.76672805,69.1615668,78.93464446,75.619473,94.17688808,111.6095341,113.8631457,119.6929457,123.0808125,134.5114172,136.8319301,144.6144535,138.2681469,133.3202594,105.1384754,113.6037182,113.5818435,120.7353997,128.1808513,129.031223,141.7410124,
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,83.49987351,91.90137677,93.20087695,95.41317109,92.10166468,93.99879804,101.1012658,120.874423,133.6444789,152.3624672,125.5292227,113.7955311,145.0019912,147.0221697,144.1725964,129.0175305,132.1874604,143.2450508,158.8747562,93.37833389,86.29103488,75.46366171,86.12228066,83.52014432,84.28796273,82.10268739,76.16145595,64.88521714,105.4554948,114.4003279,132.1907519,113.6505036,107.3063309,137.1260432,106.6060432,115.562585,112.2029193,112.4981595,98.0479878,107.587485,117.1295858,121.0285714,121.6216216,104.3062201,
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,96.41400577,96.33547982,98.15693674,116.3146216,107.2548522,92.6086052,99.76441792,100.8628727,97.98015672,104.0696249,114.0521372,109.8201507,107.302385,102.8816223,109.077703,103.6994014,102.611503,95.14010351,96.99586907,100.6755705,94.26125898,92.70065274,90.16403573,95.01014915,85.8046362,85.26933856,90.93497278,86.91985573,93.3017351,87.47429605,85.43492954,90.57757052,77.41636196,84.45182616,86.18960006,85.81674366,88.35800147,86.04338223,78.98437503,
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,15.75789276,20.21212345,21.39356825,20.33878478,19.02025769,24.21967393,30.14908053,32.94106594,37.56843452,38.07799772,35.41388632,38.34434706,41.16027048,57.00150236,60.83951633,58.63875295,58.46029152,58.01794311,57.05616994,56.6375903,67.81416625,69.30919988,64.39931105,62.59298815,62.47322689,59.01031723,61.5402175,64.4187112,60.87381954,55.15316566,52.78468709,51.30372057,50.33609289,48.65827339,49.86423672,54.3156478,54.70820165,60.23187117,72.9054547,65.43023242,67.94720274,63.91107188,60.15373411,63.39301239,72.76108631,71.18429245,73.55135,77.24301702,99.93354412,90.41263765,95.65409371,110.0000525,109.8862207,102.7707529,95.29721597,84.84284047,
Kosovo,KSV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.44544252,66.13844368,69.90767757,68.99259141,75.25995093,76.31783118,70.62217347,66.287752,70.13474668,68.8878469,
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,90.78771696,90.04683841,87.9587156,87.80231335,92.41658241,83.93257332,85.01230895,89.26229508,94.10261206,98.80147125,106.4812158,110.4877959,115.4691083,110.4049903,106.7867557,112.6469419,107.9761786,106.8686318,108.4815465,104.7540957,96.41950158,94.19909807,89.66314668,90.50440121,93.77143755,103.0110002,142.6129543,94.68806497,92.0570352,93.18428428,94.31846069,91.47020555,92.4455526,94.9526363,85.37369987,86.62057131,86.84235118,81.22519327,86.55638887,89.29611235,92.24346204,89.71157109,91.73137718,92.68298839,88.86409869,97.02803281,99.11647644,101.0114486,97.60650467,99.14504951,,
Latin America & Caribbean (excluding high income),LAC,Trade (% of GDP),NE.TRD.GNFS.ZS,21.31095781,20.75196042,18.42152017,22.33816578,19.05363479,19.07465249,19.00830513,18.25023663,19.16108694,19.34801921,20.69660977,20.72462789,21.65838175,23.1311134,27.01548175,24.28685323,23.8214206,24.27380774,23.86073649,25.19173245,27.44966875,26.42163946,24.95421055,25.70057227,27.10236934,26.49999776,25.15583421,26.3178897,28.60443456,29.0005025,29.99637491,29.82339082,30.70605863,28.74582872,29.57019964,32.24077664,33.46510999,33.40897838,33.26770329,34.61477387,36.51181878,36.65381665,39.25318054,40.6789305,42.73933984,42.3648128,42.64183944,42.34020622,43.51587238,37.47160263,40.03293032,42.33954144,42.74584755,42.39645183,41.04297442,41.96779427,
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,9.105691323,13.80281748,11.31516581,20.11554537,45.52810663,44.126832,35.84720848,38.18232164,44.13075861,52.62881201,64.80927,60.55446614,63.75717361,65.15697077,84.26954051,80.05845616,74.31033746,66.29808147,66.27873666,66.73247749,77.50724549,80.65680873,86.32086479,82.45712487,76.228333,70.97260592,73.45126794,80.2836092,87.50422883,83.42458519,90.13410558,79.00196622,
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9362633,117.9168669,97.42506088,87.23578138,80.47684092,70.27211547,73.13538699,68.09661276,62.08659794,54.7171976,50.81417077,50.11529593,55.55680836,51.04253256,54.09083402,94.52674897,96.36969867,94.65274819,101.2874494,109.5142772,92.74913635,98.11692845,100.4038465,133.5483758,128.030855,126.8544551,121.8831797,
